time,results.0.bbox.0,results.0.bbox.1,results.0.bbox.2,results.0.bbox.3,results.0.class,results.0.score,results.1.bbox.0,results.1.bbox.1,results.1.bbox.2,results.1.bbox.3,results.1.class,results.1.score,size.width,size.height,results.2.bbox.0,results.2.bbox.1,results.2.bbox.2,results.2.bbox.3,results.2.class,results.2.score,results.3.bbox.0,results.3.bbox.1,results.3.bbox.2,results.3.bbox.3,results.3.class,results.3.score,results.4.bbox.0,results.4.bbox.1,results.4.bbox.2,results.4.bbox.3,results.4.class,results.4.score,results.5.bbox.0,results.5.bbox.1,results.5.bbox.2,results.5.bbox.3,results.5.class,results.5.score,results.6.bbox.0,results.6.bbox.1,results.6.bbox.2,results.6.bbox.3,results.6.class,results.6.score,results.7.bbox.0,results.7.bbox.1,results.7.bbox.2,results.7.bbox.3,results.7.class,results.7.score,results.8.bbox.0,results.8.bbox.1,results.8.bbox.2,results.8.bbox.3,results.8.class,results.8.score,results.9.bbox.0,results.9.bbox.1,results.9.bbox.2,results.9.bbox.3,results.9.class,results.9.score,results.10.bbox.0,results.10.bbox.1,results.10.bbox.2,results.10.bbox.3,results.10.class,results.10.score,results.11.bbox.0,results.11.bbox.1,results.11.bbox.2,results.11.bbox.3,results.11.class,results.11.score,results.12.bbox.0,results.12.bbox.1,results.12.bbox.2,results.12.bbox.3,results.12.class,results.12.score
5.4,146.40390872955322,948.1310391426086,199.50149059295654,127.66392230987549,person,0.6614126563072205,682.0851516723633,723.2025790214539,571.4259338378906,356.89887285232544,car,0.6606779098510742,1920,1080,435.2087688446045,165.98020613193512,88.56059074401855,142.75342404842377,motorcycle,0.6057974696159363,1125.8992767333984,0.5247285962104797,83.0950927734375,162.1709570288658,person,0.5522705912590027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.6,146.40390872955322,948.1310391426086,199.50149059295654,127.66392230987549,person,0.6614126563072205,682.0851516723633,723.2025790214539,571.4259338378906,356.89887285232544,car,0.6606779098510742,1920,1080,435.2087688446045,165.98020613193512,88.56059074401855,142.75342404842377,motorcycle,0.6057974696159363,1125.8992767333984,0.5247285962104797,83.0950927734375,162.1709570288658,person,0.5522705912590027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.8,1374.9909210205078,41.79582238197327,258.06861877441406,230.39878249168396,car,0.9380130171775818,512.7850914001465,526.6001772880554,104.48558807373047,190.06815433502197,person,0.8564437627792358,1920,1080,854.3583869934082,363.6591339111328,432.7899742126465,491.5199089050293,car,0.8118346333503723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1374.9909210205078,41.79582238197327,258.06861877441406,230.39878249168396,car,0.9380130171775818,512.7850914001465,526.6001772880554,104.48558807373047,190.06815433502197,person,0.8564437627792358,1920,1080,854.3583869934082,363.6591339111328,432.7899742126465,491.5199089050293,car,0.8118346333503723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2,1374.9909210205078,41.79582238197327,258.06861877441406,230.39878249168396,car,0.9380130171775818,512.7850914001465,526.6001772880554,104.48558807373047,190.06815433502197,person,0.8564437627792358,1920,1080,854.3583869934082,363.6591339111328,432.7899742126465,491.5199089050293,car,0.8118346333503723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.4,1374.9909210205078,41.79582238197327,258.06861877441406,230.39878249168396,car,0.9380130171775818,512.7850914001465,526.6001772880554,104.48558807373047,190.06815433502197,person,0.8564437627792358,1920,1080,854.3583869934082,363.6591339111328,432.7899742126465,491.5199089050293,car,0.8118346333503723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.6,1036.1999130249023,177.91322529315948,254.60586547851562,268.2578247785568,truck,0.8262981176376343,716.5033721923828,286.2704408168793,81.46499633789062,150.23046255111694,person,0.7323214411735535,1920,1080,1146.2284469604492,286.8479633331299,53.29307556152344,43.1368088722229,person,0.5515150427818298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.8,1036.1999130249023,177.91322529315948,254.60586547851562,268.2578247785568,truck,0.8262981176376343,716.5033721923828,286.2704408168793,81.46499633789062,150.23046255111694,person,0.7323214411735535,1920,1080,1146.2284469604492,286.8479633331299,53.29307556152344,43.1368088722229,person,0.5515150427818298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1036.1999130249023,177.91322529315948,254.60586547851562,268.2578247785568,truck,0.8262981176376343,716.5033721923828,286.2704408168793,81.46499633789062,150.23046255111694,person,0.7323214411735535,1920,1080,1146.2284469604492,286.8479633331299,53.29307556152344,43.1368088722229,person,0.5515150427818298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.2,1036.1999130249023,177.91322529315948,254.60586547851562,268.2578247785568,truck,0.8262981176376343,716.5033721923828,286.2704408168793,81.46499633789062,150.23046255111694,person,0.7323214411735535,1920,1080,1146.2284469604492,286.8479633331299,53.29307556152344,43.1368088722229,person,0.5515150427818298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.4,1036.1999130249023,177.91322529315948,254.60586547851562,268.2578247785568,truck,0.8262981176376343,716.5033721923828,286.2704408168793,81.46499633789062,150.23046255111694,person,0.7323214411735535,1920,1080,1146.2284469604492,286.8479633331299,53.29307556152344,43.1368088722229,person,0.5515150427818298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.6,1036.1999130249023,177.91322529315948,254.60586547851562,268.2578247785568,truck,0.8262981176376343,716.5033721923828,286.2704408168793,81.46499633789062,150.23046255111694,person,0.7323214411735535,1920,1080,1146.2284469604492,286.8479633331299,53.29307556152344,43.1368088722229,person,0.5515150427818298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8,105.0335168838501,425.4720997810364,451.34400844573975,390.25832176208496,car,0.9455298185348511,927.8674507141113,40.232917964458466,55.695133209228516,106.98034912347794,person,0.8277809619903564,1920,1080,1529.746971130371,231.98314726352692,364.43687438964844,332.159566283226,car,0.6496407389640808,1644.5590209960938,343.66793274879456,98.81881713867188,65.54608583450317,person,0.6432145833969116,1139.8038482666016,3.884444832801819,176.19049072265625,150.0797814130783,car,0.6406325101852417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,105.0335168838501,425.4720997810364,451.34400844573975,390.25832176208496,car,0.9455298185348511,927.8674507141113,40.232917964458466,55.695133209228516,106.98034912347794,person,0.8277809619903564,1920,1080,1529.746971130371,231.98314726352692,364.43687438964844,332.159566283226,car,0.6496407389640808,1644.5590209960938,343.66793274879456,98.81881713867188,65.54608583450317,person,0.6432145833969116,1139.8038482666016,3.884444832801819,176.19049072265625,150.0797814130783,car,0.6406325101852417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1498.927001953125,161.40471696853638,339.4963073730469,302.9922652244568,car,0.874588131904602,167.7092170715332,354.23746705055237,442.606143951416,365.94247698783875,car,0.724121630191803,1920,1080,961.2060928344727,12.342825829982758,56.761322021484375,107.17658221721649,motorcycle,0.5319613218307495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2,1498.927001953125,161.40471696853638,339.4963073730469,302.9922652244568,car,0.874588131904602,167.7092170715332,354.23746705055237,442.606143951416,365.94247698783875,car,0.724121630191803,1920,1080,961.2060928344727,12.342825829982758,56.761322021484375,107.17658221721649,motorcycle,0.5319613218307495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4,285.55458068847656,284.25694942474365,318.88092041015625,292.6650309562683,car,0.9044914245605469,1474.1979217529297,74.74630951881409,269.65415954589844,244.90395426750183,car,0.8980007767677307,1920,1080,156.60620212554932,611.6356444358826,195.522780418396,230.79026699066162,person,0.6558824181556702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6,285.55458068847656,284.25694942474365,318.88092041015625,292.6650309562683,car,0.9044914245605469,1474.1979217529297,74.74630951881409,269.65415954589844,244.90395426750183,car,0.8980007767677307,1920,1080,156.60620212554932,611.6356444358826,195.522780418396,230.79026699066162,person,0.6558824181556702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8,345.68023681640625,225.4108715057373,242.26696014404297,249.10844564437866,car,0.8605285882949829,1441.2772750854492,4.909335672855377,244.1228485107422,209.70138520002365,car,0.6398870348930359,1920,1080,447.4101161956787,724.9331831932068,546.1675357818604,353.82049083709717,car,0.5998787879943848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,345.68023681640625,225.4108715057373,242.26696014404297,249.10844564437866,car,0.8605285882949829,1441.2772750854492,4.909335672855377,244.1228485107422,209.70138520002365,car,0.6398870348930359,1920,1080,447.4101161956787,724.9331831932068,546.1675357818604,353.82049083709717,car,0.5998787879943848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.2,1143.4507369995117,240.25789618492126,258.8081359863281,330.97009778022766,truck,0.6716967821121216,624.9047470092773,532.3866677284241,415.15811920166016,528.009238243103,truck,0.6189804673194885,1920,1080,197.34131813049316,465.15458822250366,116.4920425415039,205.3908634185791,person,0.5900000333786011,6.152372360229492,728.002552986145,576.4284610748291,354.0600872039795,car,0.5878893733024597,350.8395767211914,181.278195977211,239.8626708984375,215.81975877285004,car,0.5498147010803223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.4,1143.4507369995117,240.25789618492126,258.8081359863281,330.97009778022766,truck,0.6716967821121216,624.9047470092773,532.3866677284241,415.15811920166016,528.009238243103,truck,0.6189804673194885,1920,1080,197.34131813049316,465.15458822250366,116.4920425415039,205.3908634185791,person,0.5900000333786011,6.152372360229492,728.002552986145,576.4284610748291,354.0600872039795,car,0.5878893733024597,350.8395767211914,181.278195977211,239.8626708984375,215.81975877285004,car,0.5498147010803223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.6,1143.4507369995117,240.25789618492126,258.8081359863281,330.97009778022766,truck,0.6716967821121216,624.9047470092773,532.3866677284241,415.15811920166016,528.009238243103,truck,0.6189804673194885,1920,1080,197.34131813049316,465.15458822250366,116.4920425415039,205.3908634185791,person,0.5900000333786011,6.152372360229492,728.002552986145,576.4284610748291,354.0600872039795,car,0.5878893733024597,350.8395767211914,181.278195977211,239.8626708984375,215.81975877285004,car,0.5498147010803223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.8,1143.4507369995117,240.25789618492126,258.8081359863281,330.97009778022766,truck,0.6716967821121216,624.9047470092773,532.3866677284241,415.15811920166016,528.009238243103,truck,0.6189804673194885,1920,1080,197.34131813049316,465.15458822250366,116.4920425415039,205.3908634185791,person,0.5900000333786011,6.152372360229492,728.002552986145,576.4284610748291,354.0600872039795,car,0.5878893733024597,350.8395767211914,181.278195977211,239.8626708984375,215.81975877285004,car,0.5498147010803223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,212.06624507904053,113.14087897539139,312.0898675918579,190.268072783947,car,0.8575718402862549,783.1077003479004,302.62266755104065,297.8881645202637,345.08742213249207,car,0.7885386347770691,1920,1080,299.21281814575195,456.81628704071045,440.0460433959961,362.5234651565552,car,0.7612683176994324,1591.7969512939453,345.9969162940979,327.8784942626953,335.204393863678,car,0.7154201865196228,1172.5973510742188,69.68085318803787,204.34799194335938,239.53596085309982,boat,0.6391878128051758,572.5924301147461,192.83677339553833,63.85871887207031,151.91999673843384,person,0.5171321630477905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.2,212.06624507904053,113.14087897539139,312.0898675918579,190.268072783947,car,0.8575718402862549,783.1077003479004,302.62266755104065,297.8881645202637,345.08742213249207,car,0.7885386347770691,1920,1080,299.21281814575195,456.81628704071045,440.0460433959961,362.5234651565552,car,0.7612683176994324,1591.7969512939453,345.9969162940979,327.8784942626953,335.204393863678,car,0.7154201865196228,1172.5973510742188,69.68085318803787,204.34799194335938,239.53596085309982,boat,0.6391878128051758,572.5924301147461,192.83677339553833,63.85871887207031,151.91999673843384,person,0.5171321630477905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.4,847.4421501159668,226.33348166942596,250.16103744506836,262.0533925294876,car,0.9477291107177734,139.0898036956787,95.79219818115234,330.6873321533203,176.23053073883057,car,0.8998811841011047,1920,1080,1559.6756744384766,174.5888900756836,272.4256896972656,253.19265604019165,car,0.8864100575447083,1077.2248077392578,557.2266054153442,375.20668029785156,499.71935749053955,truck,0.8401545286178589,428.91225814819336,354.780775308609,364.22813415527344,321.5679681301117,car,0.7989964485168457,848.6240386962891,39.578711092472076,69.76707458496094,111.03023260831833,person,0.7182057499885559,124.56563472747803,3.9466452598571777,89.52349662780762,75.3210237622261,person,0.6291382908821106,680.0110816955566,129.85139787197113,89.89883422851562,126.62532806396484,motorcycle,0.5417717695236206,842.4562454223633,76.0986578464508,67.78804779052734,101.5171480178833,motorcycle,0.5352801084518433,,,,,,,,,,,,,,,,,,,,,,,,
10.6,847.4421501159668,226.33348166942596,250.16103744506836,262.0533925294876,car,0.9477291107177734,139.0898036956787,95.79219818115234,330.6873321533203,176.23053073883057,car,0.8998811841011047,1920,1080,1559.6756744384766,174.5888900756836,272.4256896972656,253.19265604019165,car,0.8864100575447083,1077.2248077392578,557.2266054153442,375.20668029785156,499.71935749053955,truck,0.8401545286178589,428.91225814819336,354.780775308609,364.22813415527344,321.5679681301117,car,0.7989964485168457,848.6240386962891,39.578711092472076,69.76707458496094,111.03023260831833,person,0.7182057499885559,124.56563472747803,3.9466452598571777,89.52349662780762,75.3210237622261,person,0.6291382908821106,680.0110816955566,129.85139787197113,89.89883422851562,126.62532806396484,motorcycle,0.5417717695236206,842.4562454223633,76.0986578464508,67.78804779052734,101.5171480178833,motorcycle,0.5352801084518433,,,,,,,,,,,,,,,,,,,,,,,,
10.8,522.2809982299805,287.50823736190796,332.6125717163086,278.84865045547485,car,0.9716485142707825,74.33747291564941,51.85956984758377,315.1447105407715,201.71076267957687,car,0.8504264950752258,1920,1080,1525.342140197754,74.05447661876678,231.47071838378906,194.20817613601685,car,0.6645569205284119,794.9516487121582,40.47685146331787,55.505218505859375,114.9225389957428,person,0.5350524187088013,1113.790054321289,453.21426272392273,301.00067138671875,416.90871834754944,car,0.5303564667701721,204.769606590271,3.6002258956432343,80.62684535980225,86.23914197087288,person,0.5073167085647583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,522.2809982299805,287.50823736190796,332.6125717163086,278.84865045547485,car,0.9716485142707825,74.33747291564941,51.85956984758377,315.1447105407715,201.71076267957687,car,0.8504264950752258,1920,1080,1525.342140197754,74.05447661876678,231.47071838378906,194.20817613601685,car,0.6645569205284119,794.9516487121582,40.47685146331787,55.505218505859375,114.9225389957428,person,0.5350524187088013,1113.790054321289,453.21426272392273,301.00067138671875,416.90871834754944,car,0.5303564667701721,204.769606590271,3.6002258956432343,80.62684535980225,86.23914197087288,person,0.5073167085647583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.2,602.266788482666,219.08873319625854,285.58319091796875,245.47742128372192,car,0.8522853255271912,1510.1212692260742,-1.7046457529067993,179.9860382080078,139.22285377979279,car,0.7359309792518616,1920,1080,1135.7795333862305,318.62892150878906,259.41078186035156,334.13689613342285,truck,0.6007108092308044,407.75299072265625,738.1552076339722,140.56583404541016,199.60372924804688,person,0.5768275260925293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.4,602.266788482666,219.08873319625854,285.58319091796875,245.47742128372192,car,0.8522853255271912,1510.1212692260742,-1.7046457529067993,179.9860382080078,139.22285377979279,car,0.7359309792518616,1920,1080,1135.7795333862305,318.62892150878906,259.41078186035156,334.13689613342285,truck,0.6007108092308044,407.75299072265625,738.1552076339722,140.56583404541016,199.60372924804688,person,0.5768275260925293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6,688.092098236084,155.7656729221344,242.86949157714844,225.39519667625427,car,0.6758310198783875,521.2406730651855,582.2708630561829,175.6149673461914,239.50560092926025,motorcycle,0.627060055732727,1920,1080,237.94655799865723,568.5752463340759,186.3541603088379,231.06526851654053,person,0.5700934529304504,1156.120376586914,221.73417448997498,228.599853515625,277.5265574455261,truck,0.5394229292869568,980.4578018188477,28.111084699630737,187.04795837402344,185.68303227424622,car,0.5233104228973389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.8,688.092098236084,155.7656729221344,242.86949157714844,225.39519667625427,car,0.6758310198783875,521.2406730651855,582.2708630561829,175.6149673461914,239.50560092926025,motorcycle,0.627060055732727,1920,1080,237.94655799865723,568.5752463340759,186.3541603088379,231.06526851654053,person,0.5700934529304504,1156.120376586914,221.73417448997498,228.599853515625,277.5265574455261,truck,0.5394229292869568,980.4578018188477,28.111084699630737,187.04795837402344,185.68303227424622,car,0.5233104228973389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1011.8425369262695,-1.660582423210144,173.83255004882812,143.79967868328094,car,0.7628002166748047,476.72367095947266,356.37970447540283,127.74467468261719,191.1586332321167,person,0.6111829280853271,1920,1080,705.7523345947266,413.02045941352844,106.95682525634766,184.26637530326843,person,0.5535759329795837,682.9171371459961,519.8587775230408,125.3591537475586,131.2505292892456,motorcycle,0.5313985347747803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.2,1011.8425369262695,-1.660582423210144,173.83255004882812,143.79967868328094,car,0.7628002166748047,476.72367095947266,356.37970447540283,127.74467468261719,191.1586332321167,person,0.6111829280853271,1920,1080,705.7523345947266,413.02045941352844,106.95682525634766,184.26637530326843,person,0.5535759329795837,682.9171371459961,519.8587775230408,125.3591537475586,131.2505292892456,motorcycle,0.5313985347747803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.4,1649.692726135254,362.8376376628876,251.23306274414062,377.517968416214,bus,0.8130963444709778,598.5414505004883,275.82923412323,113.40934753417969,176.28350973129272,motorcycle,0.791156530380249,1920,1080,593.2534217834473,357.54244208335876,93.53096008300781,112.39296913146973,motorcycle,0.6857208609580994,790.396842956543,54.62385177612305,178.5538101196289,177.6595151424408,car,0.6253015398979187,801.7689514160156,341.7603027820587,122.0254898071289,168.66753816604614,motorcycle,0.5064189434051514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.6,1649.692726135254,362.8376376628876,251.23306274414062,377.517968416214,bus,0.8130963444709778,598.5414505004883,275.82923412323,113.40934753417969,176.28350973129272,motorcycle,0.791156530380249,1920,1080,593.2534217834473,357.54244208335876,93.53096008300781,112.39296913146973,motorcycle,0.6857208609580994,790.396842956543,54.62385177612305,178.5538101196289,177.6595151424408,car,0.6253015398979187,801.7689514160156,341.7603027820587,122.0254898071289,168.66753816604614,motorcycle,0.5064189434051514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.8,699.1290664672852,251.40012502670288,78.56300354003906,103.72218132019043,motorcycle,0.8286535143852234,701.2478256225586,172.38195776939392,102.37930297851562,162.69391536712646,person,0.7098996043205261,1920,1080,851.4751052856445,7.2790029644966125,175.92876434326172,166.18068784475327,car,0.7062621116638184,1611.3593673706055,224.10197496414185,290.9358215332031,282.88207054138184,bus,0.6923798322677612,906.5372085571289,242.97488808631897,107.889404296875,165.26851415634155,motorcycle,0.6539087891578674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,699.1290664672852,251.40012502670288,78.56300354003906,103.72218132019043,motorcycle,0.8286535143852234,701.2478256225586,172.38195776939392,102.37930297851562,162.69391536712646,person,0.7098996043205261,1920,1080,851.4751052856445,7.2790029644966125,175.92876434326172,166.18068784475327,car,0.7062621116638184,1611.3593673706055,224.10197496414185,290.9358215332031,282.88207054138184,bus,0.6923798322677612,906.5372085571289,242.97488808631897,107.889404296875,165.26851415634155,motorcycle,0.6539087891578674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.2,890.2029418945312,16.143525391817093,141.09169006347656,101.6973964869976,car,0.6863474249839783,1201.2665176391602,1.599782109260559,186.51763916015625,140.0009948015213,car,0.618959903717041,1920,1080,790.6403160095215,115.20941734313965,81.53926849365234,136.81931018829346,person,0.5766112208366394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.4,890.2029418945312,16.143525391817093,141.09169006347656,101.6973964869976,car,0.6863474249839783,1201.2665176391602,1.599782109260559,186.51763916015625,140.0009948015213,car,0.618959903717041,1920,1080,790.6403160095215,115.20941734313965,81.53926849365234,136.81931018829346,person,0.5766112208366394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.6,890.2029418945312,16.143525391817093,141.09169006347656,101.6973964869976,car,0.6863474249839783,1201.2665176391602,1.599782109260559,186.51763916015625,140.0009948015213,car,0.618959903717041,1920,1080,790.6403160095215,115.20941734313965,81.53926849365234,136.81931018829346,person,0.5766112208366394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.8,890.2029418945312,16.143525391817093,141.09169006347656,101.6973964869976,car,0.6863474249839783,1201.2665176391602,1.599782109260559,186.51763916015625,140.0009948015213,car,0.618959903717041,1920,1080,790.6403160095215,115.20941734313965,81.53926849365234,136.81931018829346,person,0.5766112208366394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,890.2029418945312,16.143525391817093,141.09169006347656,101.6973964869976,car,0.6863474249839783,1201.2665176391602,1.599782109260559,186.51763916015625,140.0009948015213,car,0.618959903717041,1920,1080,790.6403160095215,115.20941734313965,81.53926849365234,136.81931018829346,person,0.5766112208366394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.2,890.2029418945312,16.143525391817093,141.09169006347656,101.6973964869976,car,0.6863474249839783,1201.2665176391602,1.599782109260559,186.51763916015625,140.0009948015213,car,0.618959903717041,1920,1080,790.6403160095215,115.20941734313965,81.53926849365234,136.81931018829346,person,0.5766112208366394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.4,890.2029418945312,16.143525391817093,141.09169006347656,101.6973964869976,car,0.6863474249839783,1201.2665176391602,1.599782109260559,186.51763916015625,140.0009948015213,car,0.618959903717041,1920,1080,790.6403160095215,115.20941734313965,81.53926849365234,136.81931018829346,person,0.5766112208366394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
